route,label,features,model,MSE_train,MSE_test,max_error_train,max_error_test,R2_train,R2_test,best_params,best_score
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2']",lasso,2734.982893745429,3685.601597189924,174.16243882957025,220.14264572892466,0.5033649879833606,0.1692057696802981,{'alpha': 1.0},0.6583744880661829
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2']",ada,1867.3498421833679,2787.7385894838144,135.83756345177665,194.6341463414634,0.6748012054877582,0.3935567352876096,"{'base_estimator': None, 'learning_rate': 0.1, 'n_estimators': 200, 'random_state': 1}",0.7106114842012295
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2']",bag,340.10591405295315,2681.0788676540283,76.29500000000002,199.565,0.953753295908465,0.5441772809726763,"{'base_estimator': None, 'n_estimators': 200}",0.6697278391357602
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2']",gbr,1404.3696617282221,2762.5957426821597,162.0459723723663,259.0000998774194,0.7827132814432729,0.45731392071134536,"{'learning_rate': 0.1, 'n_estimators': 50}",0.7160930922162558
Dunajska (to centre),1004-136-1,['9000000655-1'],krr,6141.7668348894285,6538.871518598889,222.73861770592612,237.01297277362846,-1.78741460041187,-2.0222107987793705,"{'alpha': 0.01, 'gamma': 1e-05, 'kernel': 'chi2'}",0.24218839656698515
Dunajska (to centre),1004-136-1,['9000000655-1'],svr,6249.496487548795,6376.023886790834,222.77548231765945,236.47212146205027,-2.03472812962541,-2.2302645073283385,"{'C': 100.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.21211035067425446
Dunajska (to centre),1004-136-1,['9000000655-1'],rfr,5910.468239505532,6738.084681870168,225.67678076643438,271.70519474842365,-1.5979997944633868,-2.168731942362174,{'max_depth': 2},0.2293981543968234
Dunajska (to centre),1004-136-1,['9000000655-1'],gpr,6213.226108157222,6668.578019545542,234.24267578125,237.00732421875,-1.7029212291962206,-1.833704090417727,"{'alpha': 0.1, 'kernel': DotProduct(sigma_0=10)}",0.24373607993352558
Dunajska (to centre),1004-136-1,['9000000655-1'],bayes,6213.408830086733,6663.290842167408,234.691167776736,236.54627457157756,-1.7334202568483974,-1.8633030669904502,"{'alpha_init': 0.001, 'lambda_init': 1e-05}",0.24377243209885807
Dunajska (to centre),1004-136-1,['9000000655-1'],knn,5811.216353547528,7026.398612051456,226.21428571428572,239.92857142857144,-1.4280899494659338,-2.1170935290611737,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'uniform'}",0.2116637481591491
Dunajska (to centre),1004-136-1,['9000000655-1'],elastic,6216.581583562469,6639.314151303682,237.48980896644036,239.60736148818398,-1.9199588625085435,-2.046143680367995,"{'alpha': 1000.0, 'l1_ratio': 0.0}",0.24434935699746624
Dunajska (to centre),1004-136-1,['9000000655-1'],lasso,6213.729147417994,6657.233388803718,235.34740380592746,237.2640498728751,-1.7753412813559515,-1.9044234179621111,{'alpha': 100.0},0.24390922822146505
Dunajska (to centre),1004-136-1,['9000000655-1'],ada,5754.313992865562,6912.205033811131,207.7358490566038,263.88,-1.4748460153417047,-2.2623329877883225,"{'base_estimator': None, 'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 1}",0.21623621448634686
Dunajska (to centre),1004-136-1,['9000000655-1'],bag,4766.929982981669,7259.909876815167,266.01799999999986,313.366,-0.6738798700398356,-1.7257372830591402,"{'base_estimator': KNeighborsRegressor(), 'n_estimators': 100}",0.15284513303209746
Dunajska (to centre),1004-136-1,['9000000655-1'],gbr,5856.117342353063,7101.0042747270645,258.1487887939897,288.4516743457512,-4.7108892221533285,-7.321127756844488,"{'learning_rate': 0.01, 'n_estimators': 100}",0.1785562695495976
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-1']",krr,2354.6287346649756,3645.2054407857613,171.38288373695104,252.65178036884754,0.6014563243808162,0.25164537831865064,"{'alpha': 0.001, 'gamma': 0.001, 'kernel': 'chi2'}",0.6712156435621122
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-1']",svr,2197.2787418529465,6668.482332756707,210.71727820374554,359.61983089146565,0.5796771597232668,-0.888025713729877,"{'C': 1000.0, 'gamma': 0.01, 'kernel': 'rbf'}",0.29943413391255574
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-1']",rfr,1210.133128553755,3691.817399876705,159.21852960825134,258.0159129001385,0.8180831069824837,0.3115755049650344,{'max_depth': 7},0.6979617398257181
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-1']",gpr,3117.8683012983706,4099.9828384182465,191.25,264.0,0.4339218516261012,0.09596914704580539,"{'alpha': 0.001, 'kernel': DotProduct(sigma_0=0.464)}",0.613927942599643
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-1']",bayes,3091.6979642574574,4086.026963469044,199.33643701857352,265.7935536743396,0.4228725845357406,0.0719955387071527,"{'alpha_init': 1e-05, 'lambda_init': 0.1}",0.6128299876656559
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-1']",knn,0.0,5989.522561626524,0.0,310.58206632179133,1.0,-1.0877444454393719,"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}",0.3055999607273055
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-1']",elastic,3093.4407531887337,4080.8465579660483,198.24266159469454,264.86199733552934,0.4131125942066112,0.058827443026546966,"{'alpha': 0.01, 'l1_ratio': 0.6000000000000001}",0.6130865434721862
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-1']",lasso,3091.6561864828222,4087.768438225169,200.18218346403108,266.5982657823428,0.4249223596046471,0.07431096808025883,{'alpha': 0.1},0.6128780682349333
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-1']",ada,2287.3013937710634,3586.340995086063,146.26315789473682,261.15,0.5854581372666998,0.17467057893521176,"{'base_estimator': None, 'learning_rate': 0.1, 'n_estimators': 200, 'random_state': 1}",0.6665433197569116
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-1']",bag,378.29485580448073,4287.132724763033,80.82499999999999,243.805,0.9485588263066648,0.2552698568395897,"{'base_estimator': None, 'n_estimators': 200}",0.6529132220848146
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-1']",gbr,1715.3862757815252,3582.6858757954683,168.18287964485796,295.18353940045796,0.712813203610615,0.2787068246566836,"{'learning_rate': 0.1, 'n_estimators': 50}",0.6843224598605221
Dunajska (to centre),1004-136-1,"['9000000656-2', '9000000655-1']",krr,3329.5779348913215,3850.9032853166186,220.08152262052317,198.1541647026679,0.34011762562717274,0.03291596926124407,"{'alpha': 0.01, 'gamma': 0.001, 'kernel': 'chi2'}",0.5726182197940644
Dunajska (to centre),1004-136-1,"['9000000656-2', '9000000655-1']",svr,3350.6010174034172,3796.9623710672154,249.12161666016982,229.63747682985417,0.4141034500765436,0.21841681898241738,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.563210681862608
Dunajska (to centre),1004-136-1,"['9000000656-2', '9000000655-1']",rfr,2448.5992802370806,3917.8825069509444,154.27701345184937,250.90555734909395,0.5377084473674445,0.050110601502572516,{'max_depth': 5},0.5626994605262585
Dunajska (to centre),1004-136-1,"['9000000656-2', '9000000655-1']",gpr,3096.3121818047634,4092.8923892589596,192.1739110917116,229.72019648645085,0.41140263851856806,0.048136664767029935,"{'alpha': 0.1, 'kernel': RBF(length_scale=0.464)}",0.5376325893760492
Dunajska (to centre),1004-136-1,"['9000000656-2', '9000000655-1']",bayes,4184.312055367693,5084.148271067449,244.0368541094784,268.8069279347934,0.025409507725065228,-0.37604959801863624,"{'alpha_init': 0.001, 'lambda_init': 1e-05}",0.49864291810121
Dunajska (to centre),1004-136-1,"['9000000656-2', '9000000655-1']",knn,0.0,4318.852319467457,0.0,277.983880397543,1.0,0.02307410232722562,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'distance'}",0.5499827227440741
Dunajska (to centre),1004-136-1,"['9000000656-2', '9000000655-1']",elastic,4184.229159974354,5086.385946443088,244.42597777138053,269.1927417116827,0.030607717834044923,-0.36950451342627244,"{'alpha': 10.0, 'l1_ratio': 0.9}",0.498670388954944
Dunajska (to centre),1004-136-1,"['9000000656-2', '9000000655-1']",lasso,4184.230180402871,5086.334845690684,244.40858325796893,269.1762531107173,0.030433744576366384,-0.36973766384349016,{'alpha': 10.0},0.4986705757647769
Dunajska (to centre),1004-136-1,"['9000000656-2', '9000000655-1']",ada,3155.8099341070874,4350.708964747821,164.15079365079367,303.95652173913044,0.3373405611459579,-0.04825298376568665,"{'base_estimator': None, 'learning_rate': 0.01, 'n_estimators': 200, 'random_state': 1}",0.5496032218916038
Dunajska (to centre),1004-136-1,"['9000000656-2', '9000000655-1']",bag,2597.253179584521,4442.709655753556,238.79600000000005,254.65600000000006,0.517826153989248,0.0474602425369921,"{'base_estimator': KNeighborsRegressor(), 'n_estimators': 100}",0.5308973667474817
Dunajska (to centre),1004-136-1,"['9000000656-2', '9000000655-1']",gbr,2334.335330779889,4151.351636217173,154.73082588621622,298.32308665394635,0.5496311449854319,-0.017783242901907803,"{'learning_rate': 0.1, 'n_estimators': 50}",0.5293078376094825
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2', '9000000655-1']",krr,1544.704249698882,2335.022117486286,138.0563505999744,162.78511122893542,0.7735823584733812,0.5658616205390408,"{'alpha': 1e-05, 'gamma': 0.0001, 'kernel': 'chi2'}",0.7692748470146314
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2', '9000000655-1']",svr,3299.9979402646954,3746.33508533922,247.22706435849886,229.11868502327468,0.4184507030038622,0.2235384408644332,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.5673823967521144
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2', '9000000655-1']",rfr,725.8744101276221,2506.3743432124006,99.3212115020633,214.36513019670042,0.8970512810916172,0.529371897512847,{'max_depth': 8},0.7405924342773552
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2', '9000000655-1']",gpr,2588.671116029423,3504.9288355636168,165.9324290305376,203.07873486168683,0.5603829800069409,0.2673244037409186,"{'alpha': 1.0, 'kernel': DotProduct(sigma_0=10)}",0.6744707836305114
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2', '9000000655-1']",bayes,2589.2846518399506,3504.36968300944,166.58193757238138,201.91848672472037,0.5581343110175779,0.2642594886762031,"{'alpha_init': 1e-05, 'lambda_init': 0.0001}",0.6744076385546963
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2', '9000000655-1']",knn,0.0,4121.415287161394,0.0,275.895393441604,1.0,0.0818381170173117,"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}",0.5614353403155935
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2', '9000000655-1']",elastic,2595.153371467076,3507.9669111323183,168.78766057366425,197.64532824402846,0.5481771034892284,0.2500694474292282,"{'alpha': 0.1, 'l1_ratio': 0.9}",0.6749514913707342
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2', '9000000655-1']",lasso,2600.321215953519,3530.645347697521,166.746761760658,199.94107757511358,0.5410225200024811,0.23215238134888527,{'alpha': 1.0},0.674933836691542
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2', '9000000655-1']",ada,1724.6289866098111,2684.068735597071,128.18852459016392,171.9122807017544,0.6990677392222509,0.41225765599677944,"{'base_estimator': None, 'learning_rate': 0.1, 'n_estimators': 200, 'random_state': 1}",0.7205579256068109
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2', '9000000655-1']",bag,291.20194215885954,2615.6549772511853,78.59,234.2,0.9610013422623903,0.5221891557076861,"{'base_estimator': None, 'n_estimators': 100}",0.7316051506552326
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2', '9000000655-1']",gbr,1228.6461767609842,2645.2765770779515,154.82622734886564,265.30861014516665,0.8116966245068774,0.4943025913190726,"{'learning_rate': 0.1, 'n_estimators': 50}",0.7381067226475546
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y']",krr,1940.465031939714,2129.0149693501235,231.26709360297536,261.2255507329537,0.7454790276421095,0.7064116211473496,"{'alpha': 0.0001, 'gamma': 0.1, 'kernel': 'chi2'}",0.7534401351502124
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y']",svr,2222.347031507297,2032.3202875420345,292.5673380438526,274.4814834937796,0.7217873056093838,0.7360303806446471,"{'C': 100.0, 'gamma': 1.0, 'kernel': 'rbf'}",0.7461755921847768
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y']",rfr,2017.6988871367773,2135.6444220442963,254.52206202152013,269.9609919407245,0.72890090726532,0.6904503270065716,{'max_depth': 5},0.7613824309534685
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y']",gpr,1907.7108071198645,2236.6324902444694,235.9240159177213,270.2016482324667,0.752096114972951,0.6892266626183144,"{'alpha': 0.01, 'kernel': RBF(length_scale=0.1)}",0.749301147945222
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y']",bayes,4093.6750336771747,4348.439661370194,199.60240903718739,201.9574213387378,0.25102475721408446,0.029588471409936368,"{'alpha_init': 1e-05, 'lambda_init': 0.0001}",0.5638173859610174
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y']",knn,1973.3216507188954,2178.8501282389475,223.7,240.7,0.7276096126450238,0.6874341071808436,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.7500089590224128
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y']",elastic,4093.973879310804,4348.417964143555,199.74098101563067,202.1937894333097,0.24609342575773174,0.023559358528232766,"{'alpha': 0.01, 'l1_ratio': 0.8}",0.56382671347764
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y']",lasso,4093.5148674183038,4348.633182690265,199.38800329123285,201.61553651621148,0.2573266094521406,0.037317284006612494,{'alpha': 0.01},0.5637932340085856
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y']",ada,1952.014945054945,2179.8748905109487,223.39999999999998,249.39999999999998,0.7339495264341525,0.687481095829483,"{'base_estimator': KNeighborsRegressor(), 'learning_rate': 0.01, 'n_estimators': 200, 'random_state': 1}",0.7444084260229535
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y']",bag,1910.2812367990866,2212.855981884401,236.91742214399545,269.2763204747033,0.7507034763199409,0.6918451995466868,"{'base_estimator': None, 'n_estimators': 50}",0.752838273555897
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y']",gbr,2004.1785544999732,2129.561057748985,230.28535055487248,261.086120801222,0.7217023790455263,0.6827710762976589,"{'learning_rate': 0.1, 'n_estimators': 50}",0.7597949290933854
Ižanska (from centre),1040-236-1,['9000000820-1'],krr,956.4045951162713,1334.2451334938817,201.31080123022548,154.15009461372392,0.8894112331015861,0.8239495340231369,"{'alpha': 0.0001, 'gamma': 0.1, 'kernel': 'chi2'}",0.8955904981812417
Ižanska (from centre),1040-236-1,['9000000820-1'],svr,1088.966940991746,1419.7547759747292,195.17692918924308,159.20936678854946,0.8691746468994395,0.8084782389131313,"{'C': 100.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.8859019480657503
Ižanska (from centre),1040-236-1,['9000000820-1'],rfr,814.8190568832539,1403.906084507782,179.59960179492487,161.27226657717546,0.9061306963971854,0.8141205902248504,{'max_depth': 4},0.8846380514121147
Ižanska (from centre),1040-236-1,['9000000820-1'],gpr,1019.1874500596381,1234.8739813984726,190.867403765382,153.49218712805856,0.8807553884059371,0.8360532407928368,"{'alpha': 0.1, 'kernel': RBF(length_scale=0.1)}",0.892078005992205
Ižanska (from centre),1040-236-1,['9000000820-1'],bayes,1033.8343502126609,1273.642891657898,188.0540529275721,153.45417048225465,0.8794179762513978,0.8313088807053588,"{'alpha_init': 1e-05, 'lambda_init': 10000.0}",0.8914899221931247
Ižanska (from centre),1040-236-1,['9000000820-1'],knn,962.8734501649953,1395.4658870847609,201.35714285714286,158.64285714285717,0.8875257302369189,0.8138960129302517,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'uniform'}",0.8877165824580995
Ižanska (from centre),1040-236-1,['9000000820-1'],elastic,1033.8342530552957,1273.6366883672852,188.05282802262477,153.4509958661174,0.8794258764769325,0.8313207386215746,"{'alpha': 1.0, 'l1_ratio': 0.0}",0.8914896151057394
Ižanska (from centre),1040-236-1,['9000000820-1'],lasso,1033.8341989787975,1273.6326026560937,188.05201950387584,153.44890040828358,0.8794310895538607,0.8313285638077126,{'alpha': 1.0},0.8914895613225811
Ižanska (from centre),1040-236-1,['9000000820-1'],ada,766.4619152276294,1526.8957664233574,170.2,169.60000000000002,0.9121731769845629,0.7977590311669109,"{'base_estimator': KNeighborsRegressor(), 'learning_rate': 0.001, 'n_estimators': 50, 'random_state': 1}",0.8807686052080216
Ižanska (from centre),1040-236-1,['9000000820-1'],bag,767.570291585557,1528.0429986715333,164.32200000000006,166.99600000000004,0.9122036572052584,0.7980928075407256,"{'base_estimator': KNeighborsRegressor(), 'n_estimators': 100}",0.8817682427241046
Ižanska (from centre),1040-236-1,['9000000820-1'],gbr,679.5340797188815,1410.2605777326874,110.11648475585002,164.28907754177362,0.9205564462125665,0.8091542867715236,"{'learning_rate': 0.1, 'n_estimators': 50}",0.8791268729637748
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y', '9000000820-1']",krr,607.1631180223665,971.7599801675104,114.60052714354242,143.0122096829,0.9321666513007677,0.8827841478511128,"{'alpha': 0.0001, 'gamma': 0.01, 'kernel': 'chi2'}",0.9192156966635867
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y', '9000000820-1']",svr,1059.931376415788,1417.6188665898112,202.33005279389351,169.04163897978685,0.8753611667207736,0.8078193225765428,"{'C': 1000.0, 'gamma': 0.0001, 'kernel': 'rbf'}",0.8872357194428299
Ižanska (from centre),1040-236-1,"['workday', 'weather', 'time_x', 'time_y', '9000000820-1']",rfr,443.485404180577,1267.4335596133014,90.99172686021367,148.96269285833966,0.9501841713504274,0.8364020228809655,{'max_depth': 6},0.9054920052586922
